test_id,query,description,extracted,boleta_formatada,success,duration_ms,error
trigger_4588_5588,"interlocutor_10: 82,600.00
Rose: mais alguma demanda pra hoje ?
Ana: Vendo aqui.
Ana: Nada por enquanto.
Rose: beleza
Ana: 400k
Ana: quanto pfvr?
Rose: 3500
Rose: 3490
Ana: feca
Rose: fechado
Ana: cota mais 100k pfvr
Rose: 3500
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4600_5600,"Rose: 3500
Ana: fecha
Rose: fechado
Ana: consegue fazer mais 100k assim?
Rose: consigo
Ana: pera
Ana: tá  aindo
Ana: tá caindp
Rose: 3450
Rose: off
Rose: 3490
Ana: cota 200k
Rose: 3490
Ana: 1s
Ana: fecha",,,,False,3,
trigger_4601_5601,"Ana: fecha
Rose: fechado
Ana: consegue fazer mais 100k assim?
Rose: consigo
Ana: pera
Ana: tá  aindo
Ana: tá caindp
Rose: 3450
Rose: off
Rose: 3490
Ana: cota 200k
Rose: 3490
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4617_5617,"Ana: Sim
Rose: BRL 2,139,600.00 // USDT 400.000
BRL 535,000.00 // USDT 100.000
BRL 1,069,800.00 // USDT 200.000
Ana: Cota 200k pfvr
Rose: 3340
Rose: 3350
Ana: off
Rose: off
Ana: Mesmo pix de sempre?
Rose: isso ai
Rose: <PIX>
Ana: Ok
Ana: Cota 200k
Rose: 3380
Ana: 1s
Ana: fecha",,,,False,3,
trigger_4618_5618,"Rose: BRL 2,139,600.00 // USDT 400.000
BRL 535,000.00 // USDT 100.000
BRL 1,069,800.00 // USDT 200.000
Ana: Cota 200k pfvr
Rose: 3340
Rose: 3350
Ana: off
Rose: off
Ana: Mesmo pix de sempre?
Rose: isso ai
Rose: <PIX>
Ana: Ok
Ana: Cota 200k
Rose: 3380
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4653_5653,"Ana: Vai fazer swap pra Tron?
Ana: TH4EfCD3X958NoZkLd45LTh473Q3D2yxyZ
interlocutor_10: 200,000.00
Ana: Se acelerar, hoje o dia vai ser forte galera.
Rose: Nosso forncedor deu uma atrasada aqui, infelizmente não depende muito de nós. Mas creio que agora normalize
‎[29/09/25, 11:36:38] Maynard: ‎image omitted
Ana: Os outros 100k, vem?
interlocutor_10: Mandando agora
Ana: Obrigado
interlocutor_10: 79efc24153a2d548097b133882daa2b<PHONE>a833f7fae7eea53aec2725f
interlocutor_10: 100,000.00
Ana: 100k
Ana: cotação
Rose: 3380
Ana: fecha",,,,False,3,
trigger_4654_5654,"Ana: TH4EfCD3X958NoZkLd45LTh473Q3D2yxyZ
interlocutor_10: 200,000.00
Ana: Se acelerar, hoje o dia vai ser forte galera.
Rose: Nosso forncedor deu uma atrasada aqui, infelizmente não depende muito de nós. Mas creio que agora normalize
‎[29/09/25, 11:36:38] Maynard: ‎image omitted
Ana: Os outros 100k, vem?
interlocutor_10: Mandando agora
Ana: Obrigado
interlocutor_10: 79efc24153a2d548097b133882daa2b<PHONE>a833f7fae7eea53aec2725f
interlocutor_10: 100,000.00
Ana: 100k
Ana: cotação
Rose: 3380
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4671_5671,"Ana: 200k USDT por favor
Rose: opa
Rose: verificando
Rose: um momento
Ana: Foram duas de 533.800
Ana: Pode liquidar?
Rose: recebido
Rose: enviando
Ana: Obrigado
interlocutor_10: 200,000.00
Ana: 100k
Ana: cotação pfvr
Rose: 3400
Ana: fecha",,,,False,3,
trigger_4672_5672,"Rose: opa
Rose: verificando
Rose: um momento
Ana: Foram duas de 533.800
Ana: Pode liquidar?
Rose: recebido
Rose: enviando
Ana: Obrigado
interlocutor_10: 200,000.00
Ana: 100k
Ana: cotação pfvr
Rose: 3400
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4679_5679,"Ana: Obrigado
interlocutor_10: 200,000.00
Ana: 100k
Ana: cotação pfvr
Rose: 3400
Ana: fecha
Rose: fechado
Ana: 100.000 USDT = 534.000 BRL
Ana: 50k
Ana: cotação pfvr
Rose: 3405
Ana: 1s
Rose: ok
Ana: fecha",,,,False,3,
trigger_4680_5680,"interlocutor_10: 200,000.00
Ana: 100k
Ana: cotação pfvr
Rose: 3400
Ana: fecha
Rose: fechado
Ana: 100.000 USDT = 534.000 BRL
Ana: 50k
Ana: cotação pfvr
Rose: 3405
Ana: 1s
Rose: ok
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4688_5688,"Ana: 50k
Ana: cotação pfvr
Rose: 3405
Ana: 1s
Rose: ok
Ana: fecha
Rose: fechado
Ana: 50.000 USDT = 267.025 BRL
‎[29/09/25, 13:47:31] Maynard: ‎image omitted
Ana: finalizado
Ana: Pode liquidar?
Rose: momento
Ana: Pode liquidar?
Rose: momento
Rose: vamos enviar jaja
Ana: O quanto antes pfvr, quero fechar mais hoje.
‎[29/09/25, 13:59:48] Maynard: ‎image omitted",,,,False,3,
trigger_4740_5740,"Rose: 3330
Rose: <PHONE>
Ana: off
Rose: off
Ana: ref 100k dá uma força no preço pra ver se pesca um cliente novo.
Rose: 3315
Rose: 3310
Ana: off
Ana: Obrigado
Rose: off
Rose: Por nada
Ana: pescando aqui 🎣🎣
Ana: Cota 200k pfvr
Rose: 3280
Ana: fecha",,,,False,3,
trigger_4741_5741,"Rose: <PHONE>
Ana: off
Rose: off
Ana: ref 100k dá uma força no preço pra ver se pesca um cliente novo.
Rose: 3315
Rose: 3310
Ana: off
Ana: Obrigado
Rose: off
Rose: Por nada
Ana: pescando aqui 🎣🎣
Ana: Cota 200k pfvr
Rose: 3280
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4745_5745,"Rose: 3315
Rose: 3310
Ana: off
Ana: Obrigado
Rose: off
Rose: Por nada
Ana: pescando aqui 🎣🎣
Ana: Cota 200k pfvr
Rose: 3280
Ana: fecha
Rose: fechado
Rose: BRL 1,065,600.00 // USDT 200.000
Rose: Temos um lote de USDT 662,184.00 a 20 bps do spot. Teria interesse ?
Ana: 1s
Ana: fecha 100k",,,,False,3,
trigger_4747_5747,"Ana: off
Ana: Obrigado
Rose: off
Rose: Por nada
Ana: pescando aqui 🎣🎣
Ana: Cota 200k pfvr
Rose: 3280
Ana: fecha
Rose: fechado
Rose: BRL 1,065,600.00 // USDT 200.000
Rose: Temos um lote de USDT 662,184.00 a 20 bps do spot. Teria interesse ?
Ana: 1s
Ana: fecha 100k
Rose: 3245
Rose: fechado",,,,False,3,
trigger_4754_5754,"Ana: fecha
Rose: fechado
Rose: BRL 1,065,600.00 // USDT 200.000
Rose: Temos um lote de USDT 662,184.00 a 20 bps do spot. Teria interesse ?
Ana: 1s
Ana: fecha 100k
Rose: 3245
Rose: fechado
Ana: 100.000 USDT = 532.450 BRL
Rose: BRL 532,450.00// USDT 100.000
Rose: temos ainda 362.134
Ana: Ainda tem?
Rose: tem sim
Rose: 362.134
Ana: fecha mais 100k",,,,False,3,
trigger_4757_5757,"Rose: Temos um lote de USDT 662,184.00 a 20 bps do spot. Teria interesse ?
Ana: 1s
Ana: fecha 100k
Rose: 3245
Rose: fechado
Ana: 100.000 USDT = 532.450 BRL
Rose: BRL 532,450.00// USDT 100.000
Rose: temos ainda 362.134
Ana: Ainda tem?
Rose: tem sim
Rose: 362.134
Ana: fecha mais 100k
Ana: fica quanto?
Rose: 3250
Rose: fechado",,,,False,3,
trigger_4758_5758,"Ana: 1s
Ana: fecha 100k
Rose: 3245
Rose: fechado
Ana: 100.000 USDT = 532.450 BRL
Rose: BRL 532,450.00// USDT 100.000
Rose: temos ainda 362.134
Ana: Ainda tem?
Rose: tem sim
Rose: 362.134
Ana: fecha mais 100k
Ana: fica quanto?
Rose: 3250
Rose: fechado
Ana: fechado",,,,False,3,
trigger_4779_5779,"Ana: off
Ana: cota 100k
Rose: 3295
Rose: 3290
Rose: 3295
Rose: 3297
Rose: 3302
Ana: off
Rose: off
‎[30/09/25, 12:07:08] Maynard: ‎image omitted
Ana: Liquidado
Ana: Quando puder mandar a cripto agradeço.
Ana: cota 100k
Ana: rapidão pfvr
Rose: 3350
Ana: fecha",,,,False,3,
trigger_4780_5780,"Ana: cota 100k
Rose: 3295
Rose: 3290
Rose: 3295
Rose: 3297
Rose: 3302
Ana: off
Rose: off
‎[30/09/25, 12:07:08] Maynard: ‎image omitted
Ana: Liquidado
Ana: Quando puder mandar a cripto agradeço.
Ana: cota 100k
Ana: rapidão pfvr
Rose: 3350
Ana: fecha
Rose: fechado",,,,False,3,
trigger_4844_5844,"Ana: Ok.
‎[30/09/25, 15:29:20] Maynard: ‎image omitted
Rose: Recebido
Rose: to providenciando moedas aqui, assim que tiver enviamos
Ana: Se puder dar uma força na entrega, agradeço.
interlocutor_10: Vou mandar 200.057 USDT agora
interlocutor_10: 57 USDT do que foi feito via API
Ana: Ok!
Ana: Pode mandar!
interlocutor_10: 9d336e97d82402a0ffb63db6f<PHONE>2ff08cc64409c49a1ec0b547210bf
interlocutor_10: 200,057.00
Ana: cota 200k
Rose: 3140
Rose: 3125
Ana: 1s
Ana: fecha",,,,False,3,
trigger_4845_5845,"Rose: Recebido
Rose: to providenciando moedas aqui, assim que tiver enviamos
Ana: Se puder dar uma força na entrega, agradeço.
interlocutor_10: Vou mandar 200.057 USDT agora
interlocutor_10: 57 USDT do que foi feito via API
Ana: Ok!
Ana: Pode mandar!
interlocutor_10: 9d336e97d82402a0ffb63db6f<PHONE>2ff08cc64409c49a1ec0b547210bf
interlocutor_10: 200,057.00
Ana: cota 200k
Rose: 3140
Rose: 3125
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,3,
